,Unnamed: 0_x,date,country,id,start,end,severity,status,location,service_name,number_affected_products,city,Unnamed: 0_y,Start Date,End Date,Geo Locations,Disaster Type,Total Damages,Total Deaths,Total Affected
8133,9254,2023-07-03,Brazil,vJUxQfbnV1ieTNf73As3,2023-07-03T12:28:51+00:00,2023-07-03T12:56:02+00:00,low,SERVICE_INFORMATION,southamerica-east1,Data Catalog,1.0,São Paulo,58664,,,,,,,
8134,9255,2023-07-03,Chile,vJUxQfbnV1ieTNf73As3,2023-07-03T12:28:51+00:00,2023-07-03T12:56:02+00:00,low,SERVICE_INFORMATION,southamerica-west1,Data Catalog,1.0,Santiago,58652,,,,,,,
8135,9256,2023-07-03,USA,vJUxQfbnV1ieTNf73As3,2023-07-03T12:28:51+00:00,2023-07-03T12:56:02+00:00,low,SERVICE_INFORMATION,us-central1,Data Catalog,1.0,Council Bluffs,58751,,,,,,,
8136,9261,2023-07-04,Taiwan,,,,,,,,,,58957,,,,,,,
8137,9262,2023-07-04,Hong Kong,,,,,,,,,,58976,,,,,,,
8138,9263,2023-07-04,Japan,,,,,,,,,,58900,2023-07-01,2023-07-07,"Hirosima, Ooita (Adm1). ",Flood,,6.0,4218.0
8139,9264,2023-07-04,South Korea,,,,,,,,,,58949,,,,,,,
8140,9265,2023-07-04,India,,,,,,,,,,58898,2023-06-26,2023-07-12,"Delhi, Haryana, Punjab, Uttarakhand (Adm1). Hamirpur, Mandi, Solan (Adm2). ",Flood,,62.0,5.0
8141,9265,2023-07-04,India,,,,,,,,,,58899,2023-06-25,2023-07-13,"Delhi, Himachal Pradesh, Jammu and Kashmir (Administrative unit not available), Uttarakhand (Adm1). ",Flood,,208.0,258614.0
8142,9266,2023-07-04,Singapore,,,,,,,,,,59013,,,,,,,
8143,9267,2023-07-04,Indonesia,,,,,,,,,,58915,,,,,,,
8144,9268,2023-07-04,Australia,,,,,,,,,,58856,,,,,,,
8145,9269,2023-07-04,Poland,,,,,,,,,,58937,,,,,,,
8146,9270,2023-07-04,Finland,,,,,,,,,,59047,,,,,,,
8147,9271,2023-07-04,Spain,,,,,,,,,,58883,,,,,,,
8148,9272,2023-07-04,Belgium,,,,,,,,,,58873,,,,,,,
8149,9273,2023-07-04,Germany,,,,,,,,,,58895,,,,,,,
8150,9274,2023-07-04,Italy,,,,,,,,,,58907,,,,,,,
8151,9275,2023-07-04,United Kingdom,,,,,,,,,,58870,,,,,,,
8152,9276,2023-07-04,Netherlands,,,,,,,,,,58947,,,,,,,
8153,9277,2023-07-04,Switzerland,,,,,,,,,,58983,,,,,,,
8154,9278,2023-07-04,France,,,,,,,,,,58884,,,,,,,
8155,9279,2023-07-04,Katar,,,,,,,,,,59008,,,,,,,
8156,9280,2023-07-04,Israel,,,,,,,,,,58925,,,,,,,
8157,9281,2023-07-04,Canada,,,,,,,,,,58878,,,,,,,
8158,9282,2023-07-04,Brazil,,,,,,,,,,58866,,,,,,,
8159,9283,2023-07-04,Chile,,,,,,,,,,58854,,,,,,,
8160,9284,2023-07-04,USA,,,,,,,,,,58953,,,,,,,
8161,9289,2023-07-05,Taiwan,,,,,,,,,,59159,,,,,,,
8162,9290,2023-07-05,Hong Kong,,,,,,,,,,59178,,,,,,,
8163,9291,2023-07-05,Japan,,,,,,,,,,59102,2023-07-01,2023-07-07,"Hirosima, Ooita (Adm1). ",Flood,,6.0,4218.0
8164,9292,2023-07-05,South Korea,,,,,,,,,,59151,,,,,,,
8165,9293,2023-07-05,India,Sen4ACpGsFmquzb8FxRj,2023-07-05T01:47:00+00:00,2023-07-05T04:03:00+00:00,medium,SERVICE_DISRUPTION,asia-south1,Cloud Spanner,1.0,Mumbai,59100,2023-06-26,2023-07-12,"Delhi, Haryana, Punjab, Uttarakhand (Adm1). Hamirpur, Mandi, Solan (Adm2). ",Flood,,62.0,5.0
8166,9293,2023-07-05,India,Sen4ACpGsFmquzb8FxRj,2023-07-05T01:47:00+00:00,2023-07-05T04:03:00+00:00,medium,SERVICE_DISRUPTION,asia-south1,Cloud Spanner,1.0,Mumbai,59101,2023-06-25,2023-07-13,"Delhi, Himachal Pradesh, Jammu and Kashmir (Administrative unit not available), Uttarakhand (Adm1). ",Flood,,208.0,258614.0
8167,9294,2023-07-05,Singapore,,,,,,,,,,59215,,,,,,,
8168,9295,2023-07-05,Indonesia,,,,,,,,,,59117,,,,,,,
8169,9296,2023-07-05,Australia,,,,,,,,,,59058,,,,,,,
8170,9297,2023-07-05,Poland,,,,,,,,,,59139,,,,,,,
8171,9298,2023-07-05,Finland,,,,,,,,,,59249,,,,,,,
8172,9299,2023-07-05,Spain,,,,,,,,,,59085,,,,,,,
8173,9300,2023-07-05,Belgium,,,,,,,,,,59075,,,,,,,
8174,9301,2023-07-05,Germany,,,,,,,,,,59097,,,,,,,
8175,9302,2023-07-05,Italy,,,,,,,,,,59109,,,,,,,
8176,9303,2023-07-05,United Kingdom,Sen4ACpGsFmquzb8FxRj,2023-07-05T01:47:00+00:00,2023-07-05T04:03:00+00:00,medium,SERVICE_DISRUPTION,europe-west2,Cloud Spanner,1.0,London,59072,,,,,,,
8177,9304,2023-07-05,Netherlands,,,,,,,,,,59149,,,,,,,
8178,9305,2023-07-05,Switzerland,,,,,,,,,,59185,,,,,,,
8179,9306,2023-07-05,France,Sen4ACpGsFmquzb8FxRj,2023-07-05T01:47:00+00:00,2023-07-05T04:03:00+00:00,medium,SERVICE_DISRUPTION,europe-west9,Cloud Spanner,1.0,Paris,59086,,,,,,,
8180,9307,2023-07-05,Katar,,,,,,,,,,59210,,,,,,,
8181,9308,2023-07-05,Israel,,,,,,,,,,59127,,,,,,,
8182,9309,2023-07-05,Canada,,,,,,,,,,59080,,,,,,,
8183,9310,2023-07-05,Brazil,,,,,,,,,,59068,,,,,,,
8184,9311,2023-07-05,Chile,,,,,,,,,,59056,,,,,,,
8185,9312,2023-07-05,USA,TxQaewnEphA5BqzYskCM,2023-07-05T15:44:09+00:00,2023-07-05T18:50:48+00:00,low,SERVICE_INFORMATION,us,Chronicle Security,1.0,USA,59155,,,,,,,
8186,9313,2023-07-05,USA,Sen4ACpGsFmquzb8FxRj,2023-07-05T01:47:00+00:00,2023-07-05T04:03:00+00:00,medium,SERVICE_DISRUPTION,us-central1,Cloud Spanner,1.0,Council Bluffs,59155,,,,,,,
8187,9318,2023-07-06,Taiwan,y5XvpyBXFhsphSt4DfiE,2023-07-06T14:13:00+00:00,2023-07-18T14:27:00+00:00,medium,SERVICE_DISRUPTION,asia-east1,Google Kubernetes Engine,1.0,Changhua County,59361,,,,,,,
8188,9319,2023-07-06,Taiwan,1KVTS7o4is3eGqudTckN,2023-07-06T00:17:55+00:00,2023-07-06T02:08:10+00:00,low,SERVICE_INFORMATION,asia-east1,Google Cloud Networking,1.0,Changhua County,59361,,,,,,,
8189,9320,2023-07-06,Hong Kong,y5XvpyBXFhsphSt4DfiE,2023-07-06T14:13:00+00:00,2023-07-18T14:27:00+00:00,medium,SERVICE_DISRUPTION,asia-east2,Google Kubernetes Engine,1.0,Hong Kong,59380,,,,,,,
8190,9321,2023-07-06,Hong Kong,1KVTS7o4is3eGqudTckN,2023-07-06T00:17:55+00:00,2023-07-06T02:08:10+00:00,low,SERVICE_INFORMATION,asia-east2,Google Cloud Networking,1.0,Hong Kong,59380,,,,,,,
8191,9322,2023-07-06,Japan,y5XvpyBXFhsphSt4DfiE,2023-07-06T14:13:00+00:00,2023-07-18T14:27:00+00:00,medium,SERVICE_DISRUPTION,asia-northeast1,Google Kubernetes Engine,1.0,Tokyo,59304,2023-07-01,2023-07-07,"Hirosima, Ooita (Adm1). ",Flood,,6.0,4218.0
8192,9323,2023-07-06,Japan,1KVTS7o4is3eGqudTckN,2023-07-06T00:17:55+00:00,2023-07-06T02:08:10+00:00,low,SERVICE_INFORMATION,asia-northeast1,Google Cloud Networking,1.0,Tokyo,59304,2023-07-01,2023-07-07,"Hirosima, Ooita (Adm1). ",Flood,,6.0,4218.0
8193,9324,2023-07-06,South Korea,y5XvpyBXFhsphSt4DfiE,2023-07-06T14:13:00+00:00,2023-07-18T14:27:00+00:00,medium,SERVICE_DISRUPTION,asia-northeast3,Google Kubernetes Engine,1.0,Seoul,59353,,,,,,,
8194,9325,2023-07-06,South Korea,1KVTS7o4is3eGqudTckN,2023-07-06T00:17:55+00:00,2023-07-06T02:08:10+00:00,low,SERVICE_INFORMATION,asia-northeast3,Google Cloud Networking,1.0,Seoul,59353,,,,,,,
8195,9326,2023-07-06,India,y5XvpyBXFhsphSt4DfiE,2023-07-06T14:13:00+00:00,2023-07-18T14:27:00+00:00,medium,SERVICE_DISRUPTION,asia-south1,Google Kubernetes Engine,1.0,Mumbai,59302,2023-06-26,2023-07-12,"Delhi, Haryana, Punjab, Uttarakhand (Adm1). Hamirpur, Mandi, Solan (Adm2). ",Flood,,62.0,5.0
8196,9326,2023-07-06,India,y5XvpyBXFhsphSt4DfiE,2023-07-06T14:13:00+00:00,2023-07-18T14:27:00+00:00,medium,SERVICE_DISRUPTION,asia-south1,Google Kubernetes Engine,1.0,Mumbai,59303,2023-06-25,2023-07-13,"Delhi, Himachal Pradesh, Jammu and Kashmir (Administrative unit not available), Uttarakhand (Adm1). ",Flood,,208.0,258614.0
8197,9327,2023-07-06,India,1KVTS7o4is3eGqudTckN,2023-07-06T00:17:55+00:00,2023-07-06T02:08:10+00:00,low,SERVICE_INFORMATION,asia-south1,Google Cloud Networking,1.0,Mumbai,59302,2023-06-26,2023-07-12,"Delhi, Haryana, Punjab, Uttarakhand (Adm1). Hamirpur, Mandi, Solan (Adm2). ",Flood,,62.0,5.0
8198,9327,2023-07-06,India,1KVTS7o4is3eGqudTckN,2023-07-06T00:17:55+00:00,2023-07-06T02:08:10+00:00,low,SERVICE_INFORMATION,asia-south1,Google Cloud Networking,1.0,Mumbai,59303,2023-06-25,2023-07-13,"Delhi, Himachal Pradesh, Jammu and Kashmir (Administrative unit not available), Uttarakhand (Adm1). ",Flood,,208.0,258614.0
8199,9328,2023-07-06,Singapore,y5XvpyBXFhsphSt4DfiE,2023-07-06T14:13:00+00:00,2023-07-18T14:27:00+00:00,medium,SERVICE_DISRUPTION,asia-southeast1,Google Kubernetes Engine,1.0,Jurong West,59417,,,,,,,
8200,9329,2023-07-06,Singapore,1KVTS7o4is3eGqudTckN,2023-07-06T00:17:55+00:00,2023-07-06T02:08:10+00:00,low,SERVICE_INFORMATION,asia-southeast1,Google Cloud Networking,1.0,Jurong West,59417,,,,,,,
8201,9330,2023-07-06,Indonesia,y5XvpyBXFhsphSt4DfiE,2023-07-06T14:13:00+00:00,2023-07-18T14:27:00+00:00,medium,SERVICE_DISRUPTION,asia-southeast2,Google Kubernetes Engine,1.0,Jakarta,59319,,,,,,,
8202,9331,2023-07-06,Indonesia,1KVTS7o4is3eGqudTckN,2023-07-06T00:17:55+00:00,2023-07-06T02:08:10+00:00,low,SERVICE_INFORMATION,asia-southeast2,Google Cloud Networking,1.0,Jakarta,59319,,,,,,,
8203,9332,2023-07-06,Australia,y5XvpyBXFhsphSt4DfiE,2023-07-06T14:13:00+00:00,2023-07-18T14:27:00+00:00,medium,SERVICE_DISRUPTION,australia-southeast1,Google Kubernetes Engine,1.0,Sydney,59260,,,,,,,
8204,9333,2023-07-06,Australia,1KVTS7o4is3eGqudTckN,2023-07-06T00:17:55+00:00,2023-07-06T02:08:10+00:00,low,SERVICE_INFORMATION,australia-southeast1,Google Cloud Networking,1.0,Sydney,59260,,,,,,,
8205,9334,2023-07-06,Poland,y5XvpyBXFhsphSt4DfiE,2023-07-06T14:13:00+00:00,2023-07-18T14:27:00+00:00,medium,SERVICE_DISRUPTION,europe-central2,Google Kubernetes Engine,1.0,Warsaw,59341,,,,,,,
8206,9335,2023-07-06,Poland,1KVTS7o4is3eGqudTckN,2023-07-06T00:17:55+00:00,2023-07-06T02:08:10+00:00,low,SERVICE_INFORMATION,europe-central2,Google Cloud Networking,1.0,Warsaw,59341,,,,,,,
8207,9336,2023-07-06,Finland,y5XvpyBXFhsphSt4DfiE,2023-07-06T14:13:00+00:00,2023-07-18T14:27:00+00:00,medium,SERVICE_DISRUPTION,europe-north1,Google Kubernetes Engine,1.0,Hamina,59451,,,,,,,
8208,9337,2023-07-06,Finland,1KVTS7o4is3eGqudTckN,2023-07-06T00:17:55+00:00,2023-07-06T02:08:10+00:00,low,SERVICE_INFORMATION,europe-north1,Google Cloud Networking,1.0,Hamina,59451,,,,,,,
8209,9338,2023-07-06,Spain,y5XvpyBXFhsphSt4DfiE,2023-07-06T14:13:00+00:00,2023-07-18T14:27:00+00:00,medium,SERVICE_DISRUPTION,europe-southwest1,Google Kubernetes Engine,1.0,Madrid,59287,,,,,,,
8210,9339,2023-07-06,Spain,1KVTS7o4is3eGqudTckN,2023-07-06T00:17:55+00:00,2023-07-06T02:08:10+00:00,low,SERVICE_INFORMATION,europe-southwest1,Google Cloud Networking,1.0,Madrid,59287,,,,,,,
8211,9340,2023-07-06,Belgium,y5XvpyBXFhsphSt4DfiE,2023-07-06T14:13:00+00:00,2023-07-18T14:27:00+00:00,medium,SERVICE_DISRUPTION,europe-west1,Google Kubernetes Engine,1.0,St. Ghislain,59277,,,,,,,
8212,9341,2023-07-06,Belgium,1KVTS7o4is3eGqudTckN,2023-07-06T00:17:55+00:00,2023-07-06T02:08:10+00:00,low,SERVICE_INFORMATION,europe-west1,Google Cloud Networking,1.0,St. Ghislain,59277,,,,,,,
8213,9342,2023-07-06,Germany,y5XvpyBXFhsphSt4DfiE,2023-07-06T14:13:00+00:00,2023-07-18T14:27:00+00:00,medium,SERVICE_DISRUPTION,europe-west3,Google Kubernetes Engine,1.0,Frankfurt,59299,,,,,,,
8214,9343,2023-07-06,Germany,1KVTS7o4is3eGqudTckN,2023-07-06T00:17:55+00:00,2023-07-06T02:08:10+00:00,low,SERVICE_INFORMATION,europe-west3,Google Cloud Networking,1.0,Frankfurt,59299,,,,,,,
8215,9344,2023-07-06,Italy,y5XvpyBXFhsphSt4DfiE,2023-07-06T14:13:00+00:00,2023-07-18T14:27:00+00:00,medium,SERVICE_DISRUPTION,europe-west12,Google Kubernetes Engine,1.0,Turin,59311,,,,,,,
8216,9345,2023-07-06,Italy,1KVTS7o4is3eGqudTckN,2023-07-06T00:17:55+00:00,2023-07-06T02:08:10+00:00,low,SERVICE_INFORMATION,europe-west12,Google Cloud Networking,1.0,Turin,59311,,,,,,,
8217,9346,2023-07-06,United Kingdom,y5XvpyBXFhsphSt4DfiE,2023-07-06T14:13:00+00:00,2023-07-18T14:27:00+00:00,medium,SERVICE_DISRUPTION,europe-west2,Google Kubernetes Engine,1.0,London,59274,,,,,,,
8218,9347,2023-07-06,United Kingdom,1KVTS7o4is3eGqudTckN,2023-07-06T00:17:55+00:00,2023-07-06T02:08:10+00:00,low,SERVICE_INFORMATION,europe-west2,Google Cloud Networking,1.0,London,59274,,,,,,,
8219,9348,2023-07-06,Netherlands,y5XvpyBXFhsphSt4DfiE,2023-07-06T14:13:00+00:00,2023-07-18T14:27:00+00:00,medium,SERVICE_DISRUPTION,europe-west4,Google Kubernetes Engine,1.0,Eemshaven,59351,,,,,,,
8220,9349,2023-07-06,Netherlands,1KVTS7o4is3eGqudTckN,2023-07-06T00:17:55+00:00,2023-07-06T02:08:10+00:00,low,SERVICE_INFORMATION,europe-west4,Google Cloud Networking,1.0,Eemshaven,59351,,,,,,,
8221,9350,2023-07-06,Switzerland,y5XvpyBXFhsphSt4DfiE,2023-07-06T14:13:00+00:00,2023-07-18T14:27:00+00:00,medium,SERVICE_DISRUPTION,europe-west6,Google Kubernetes Engine,1.0,Zurich,59387,,,,,,,
8222,9351,2023-07-06,Switzerland,1KVTS7o4is3eGqudTckN,2023-07-06T00:17:55+00:00,2023-07-06T02:08:10+00:00,low,SERVICE_INFORMATION,europe-west6,Google Cloud Networking,1.0,Zurich,59387,,,,,,,
8223,9352,2023-07-06,France,y5XvpyBXFhsphSt4DfiE,2023-07-06T14:13:00+00:00,2023-07-18T14:27:00+00:00,medium,SERVICE_DISRUPTION,europe-west9,Google Kubernetes Engine,1.0,Paris,59288,,,,,,,
8224,9353,2023-07-06,France,1KVTS7o4is3eGqudTckN,2023-07-06T00:17:55+00:00,2023-07-06T02:08:10+00:00,low,SERVICE_INFORMATION,europe-west9,Google Cloud Networking,1.0,Paris,59288,,,,,,,
8225,9354,2023-07-06,Katar,y5XvpyBXFhsphSt4DfiE,2023-07-06T14:13:00+00:00,2023-07-18T14:27:00+00:00,medium,SERVICE_DISRUPTION,me-central1,Google Kubernetes Engine,1.0,Doha,59412,,,,,,,
8226,9355,2023-07-06,Israel,y5XvpyBXFhsphSt4DfiE,2023-07-06T14:13:00+00:00,2023-07-18T14:27:00+00:00,medium,SERVICE_DISRUPTION,me-west1,Google Kubernetes Engine,1.0,Tel Aviv,59329,,,,,,,
8227,9356,2023-07-06,Israel,1KVTS7o4is3eGqudTckN,2023-07-06T00:17:55+00:00,2023-07-06T02:08:10+00:00,low,SERVICE_INFORMATION,me-west1,Google Cloud Networking,1.0,Tel Aviv,59329,,,,,,,
8228,9357,2023-07-06,Canada,y5XvpyBXFhsphSt4DfiE,2023-07-06T14:13:00+00:00,2023-07-18T14:27:00+00:00,medium,SERVICE_DISRUPTION,northamerica-northeast1,Google Kubernetes Engine,1.0,Montréal,59282,,,,,,,
8229,9358,2023-07-06,Canada,1KVTS7o4is3eGqudTckN,2023-07-06T00:17:55+00:00,2023-07-06T02:08:10+00:00,low,SERVICE_INFORMATION,northamerica-northeast1,Google Cloud Networking,1.0,Montréal,59282,,,,,,,
8230,9359,2023-07-06,Brazil,y5XvpyBXFhsphSt4DfiE,2023-07-06T14:13:00+00:00,2023-07-18T14:27:00+00:00,medium,SERVICE_DISRUPTION,southamerica-east1,Google Kubernetes Engine,1.0,São Paulo,59270,,,,,,,
8231,9360,2023-07-06,Brazil,1KVTS7o4is3eGqudTckN,2023-07-06T00:17:55+00:00,2023-07-06T02:08:10+00:00,low,SERVICE_INFORMATION,southamerica-east1,Google Cloud Networking,1.0,São Paulo,59270,,,,,,,
8232,9361,2023-07-06,Chile,y5XvpyBXFhsphSt4DfiE,2023-07-06T14:13:00+00:00,2023-07-18T14:27:00+00:00,medium,SERVICE_DISRUPTION,southamerica-west1,Google Kubernetes Engine,1.0,Santiago,59258,,,,,,,
8233,9362,2023-07-06,Chile,1KVTS7o4is3eGqudTckN,2023-07-06T00:17:55+00:00,2023-07-06T02:08:10+00:00,low,SERVICE_INFORMATION,southamerica-west1,Google Cloud Networking,1.0,Santiago,59258,,,,,,,
8234,9363,2023-07-06,USA,y5XvpyBXFhsphSt4DfiE,2023-07-06T14:13:00+00:00,2023-07-18T14:27:00+00:00,medium,SERVICE_DISRUPTION,us-central1,Google Kubernetes Engine,1.0,Council Bluffs,59357,,,,,,,
8235,9364,2023-07-06,USA,1KVTS7o4is3eGqudTckN,2023-07-06T00:17:55+00:00,2023-07-06T02:08:10+00:00,low,SERVICE_INFORMATION,us-central1,Google Cloud Networking,1.0,Council Bluffs,59357,,,,,,,
8236,9369,2023-07-07,Taiwan,y5XvpyBXFhsphSt4DfiE,2023-07-06T14:13:00+00:00,2023-07-18T14:27:00+00:00,medium,SERVICE_DISRUPTION,asia-east1,Google Kubernetes Engine,1.0,Changhua County,59563,,,,,,,
8237,9370,2023-07-07,Hong Kong,y5XvpyBXFhsphSt4DfiE,2023-07-06T14:13:00+00:00,2023-07-18T14:27:00+00:00,medium,SERVICE_DISRUPTION,asia-east2,Google Kubernetes Engine,1.0,Hong Kong,59582,,,,,,,
8238,9371,2023-07-07,Japan,y5XvpyBXFhsphSt4DfiE,2023-07-06T14:13:00+00:00,2023-07-18T14:27:00+00:00,medium,SERVICE_DISRUPTION,asia-northeast1,Google Kubernetes Engine,1.0,Tokyo,59506,2023-07-01,2023-07-07,"Hirosima, Ooita (Adm1). ",Flood,,6.0,4218.0
8239,9372,2023-07-07,South Korea,y5XvpyBXFhsphSt4DfiE,2023-07-06T14:13:00+00:00,2023-07-18T14:27:00+00:00,medium,SERVICE_DISRUPTION,asia-northeast3,Google Kubernetes Engine,1.0,Seoul,59555,,,,,,,
8240,9373,2023-07-07,India,y5XvpyBXFhsphSt4DfiE,2023-07-06T14:13:00+00:00,2023-07-18T14:27:00+00:00,medium,SERVICE_DISRUPTION,asia-south1,Google Kubernetes Engine,1.0,Mumbai,59504,2023-06-26,2023-07-12,"Delhi, Haryana, Punjab, Uttarakhand (Adm1). Hamirpur, Mandi, Solan (Adm2). ",Flood,,62.0,5.0
8241,9373,2023-07-07,India,y5XvpyBXFhsphSt4DfiE,2023-07-06T14:13:00+00:00,2023-07-18T14:27:00+00:00,medium,SERVICE_DISRUPTION,asia-south1,Google Kubernetes Engine,1.0,Mumbai,59505,2023-06-25,2023-07-13,"Delhi, Himachal Pradesh, Jammu and Kashmir (Administrative unit not available), Uttarakhand (Adm1). ",Flood,,208.0,258614.0
8242,9374,2023-07-07,Singapore,y5XvpyBXFhsphSt4DfiE,2023-07-06T14:13:00+00:00,2023-07-18T14:27:00+00:00,medium,SERVICE_DISRUPTION,asia-southeast1,Google Kubernetes Engine,1.0,Jurong West,59619,,,,,,,
8243,9375,2023-07-07,Indonesia,y5XvpyBXFhsphSt4DfiE,2023-07-06T14:13:00+00:00,2023-07-18T14:27:00+00:00,medium,SERVICE_DISRUPTION,asia-southeast2,Google Kubernetes Engine,1.0,Jakarta,59521,2023-07-07,2023-07-14,,Flood,,6.0,517.0
8244,9376,2023-07-07,Australia,y5XvpyBXFhsphSt4DfiE,2023-07-06T14:13:00+00:00,2023-07-18T14:27:00+00:00,medium,SERVICE_DISRUPTION,australia-southeast1,Google Kubernetes Engine,1.0,Sydney,59462,,,,,,,
8245,9377,2023-07-07,Poland,y5XvpyBXFhsphSt4DfiE,2023-07-06T14:13:00+00:00,2023-07-18T14:27:00+00:00,medium,SERVICE_DISRUPTION,europe-central2,Google Kubernetes Engine,1.0,Warsaw,59543,,,,,,,
8246,9378,2023-07-07,Finland,y5XvpyBXFhsphSt4DfiE,2023-07-06T14:13:00+00:00,2023-07-18T14:27:00+00:00,medium,SERVICE_DISRUPTION,europe-north1,Google Kubernetes Engine,1.0,Hamina,59653,,,,,,,
8247,9379,2023-07-07,Spain,y5XvpyBXFhsphSt4DfiE,2023-07-06T14:13:00+00:00,2023-07-18T14:27:00+00:00,medium,SERVICE_DISRUPTION,europe-southwest1,Google Kubernetes Engine,1.0,Madrid,59489,,,,,,,
8248,9380,2023-07-07,Belgium,y5XvpyBXFhsphSt4DfiE,2023-07-06T14:13:00+00:00,2023-07-18T14:27:00+00:00,medium,SERVICE_DISRUPTION,europe-west1,Google Kubernetes Engine,1.0,St. Ghislain,59479,,,,,,,
8249,9381,2023-07-07,Germany,y5XvpyBXFhsphSt4DfiE,2023-07-06T14:13:00+00:00,2023-07-18T14:27:00+00:00,medium,SERVICE_DISRUPTION,europe-west3,Google Kubernetes Engine,1.0,Frankfurt,59501,,,,,,,
8250,9382,2023-07-07,Italy,y5XvpyBXFhsphSt4DfiE,2023-07-06T14:13:00+00:00,2023-07-18T14:27:00+00:00,medium,SERVICE_DISRUPTION,europe-west12,Google Kubernetes Engine,1.0,Turin,59513,,,,,,,
8251,9383,2023-07-07,United Kingdom,y5XvpyBXFhsphSt4DfiE,2023-07-06T14:13:00+00:00,2023-07-18T14:27:00+00:00,medium,SERVICE_DISRUPTION,europe-west2,Google Kubernetes Engine,1.0,London,59476,,,,,,,
8252,9384,2023-07-07,Netherlands,y5XvpyBXFhsphSt4DfiE,2023-07-06T14:13:00+00:00,2023-07-18T14:27:00+00:00,medium,SERVICE_DISRUPTION,europe-west4,Google Kubernetes Engine,1.0,Eemshaven,59553,,,,,,,
8253,9385,2023-07-07,Switzerland,y5XvpyBXFhsphSt4DfiE,2023-07-06T14:13:00+00:00,2023-07-18T14:27:00+00:00,medium,SERVICE_DISRUPTION,europe-west6,Google Kubernetes Engine,1.0,Zurich,59589,,,,,,,
8254,9386,2023-07-07,France,y5XvpyBXFhsphSt4DfiE,2023-07-06T14:13:00+00:00,2023-07-18T14:27:00+00:00,medium,SERVICE_DISRUPTION,europe-west9,Google Kubernetes Engine,1.0,Paris,59490,,,,,,,
8255,9387,2023-07-07,Katar,y5XvpyBXFhsphSt4DfiE,2023-07-06T14:13:00+00:00,2023-07-18T14:27:00+00:00,medium,SERVICE_DISRUPTION,me-central1,Google Kubernetes Engine,1.0,Doha,59614,,,,,,,
8256,9388,2023-07-07,Israel,y5XvpyBXFhsphSt4DfiE,2023-07-06T14:13:00+00:00,2023-07-18T14:27:00+00:00,medium,SERVICE_DISRUPTION,me-west1,Google Kubernetes Engine,1.0,Tel Aviv,59531,,,,,,,
8257,9389,2023-07-07,Canada,y5XvpyBXFhsphSt4DfiE,2023-07-06T14:13:00+00:00,2023-07-18T14:27:00+00:00,medium,SERVICE_DISRUPTION,northamerica-northeast1,Google Kubernetes Engine,1.0,Montréal,59484,,,,,,,
8258,9390,2023-07-07,Brazil,y5XvpyBXFhsphSt4DfiE,2023-07-06T14:13:00+00:00,2023-07-18T14:27:00+00:00,medium,SERVICE_DISRUPTION,southamerica-east1,Google Kubernetes Engine,1.0,São Paulo,59472,,,,,,,
8259,9391,2023-07-07,Chile,y5XvpyBXFhsphSt4DfiE,2023-07-06T14:13:00+00:00,2023-07-18T14:27:00+00:00,medium,SERVICE_DISRUPTION,southamerica-west1,Google Kubernetes Engine,1.0,Santiago,59460,,,,,,,
8260,9392,2023-07-07,USA,y5XvpyBXFhsphSt4DfiE,2023-07-06T14:13:00+00:00,2023-07-18T14:27:00+00:00,medium,SERVICE_DISRUPTION,us-central1,Google Kubernetes Engine,1.0,Council Bluffs,59559,,,,,,,
8261,9397,2023-07-08,Taiwan,y5XvpyBXFhsphSt4DfiE,2023-07-06T14:13:00+00:00,2023-07-18T14:27:00+00:00,medium,SERVICE_DISRUPTION,asia-east1,Google Kubernetes Engine,1.0,Changhua County,59765,,,,,,,
8262,9398,2023-07-08,Hong Kong,y5XvpyBXFhsphSt4DfiE,2023-07-06T14:13:00+00:00,2023-07-18T14:27:00+00:00,medium,SERVICE_DISRUPTION,asia-east2,Google Kubernetes Engine,1.0,Hong Kong,59784,,,,,,,
8263,9399,2023-07-08,Japan,y5XvpyBXFhsphSt4DfiE,2023-07-06T14:13:00+00:00,2023-07-18T14:27:00+00:00,medium,SERVICE_DISRUPTION,asia-northeast1,Google Kubernetes Engine,1.0,Tokyo,59708,,,,,,,
8264,9400,2023-07-08,South Korea,y5XvpyBXFhsphSt4DfiE,2023-07-06T14:13:00+00:00,2023-07-18T14:27:00+00:00,medium,SERVICE_DISRUPTION,asia-northeast3,Google Kubernetes Engine,1.0,Seoul,59757,,,,,,,
8265,9401,2023-07-08,India,y5XvpyBXFhsphSt4DfiE,2023-07-06T14:13:00+00:00,2023-07-18T14:27:00+00:00,medium,SERVICE_DISRUPTION,asia-south1,Google Kubernetes Engine,1.0,Mumbai,59706,2023-06-26,2023-07-12,"Delhi, Haryana, Punjab, Uttarakhand (Adm1). Hamirpur, Mandi, Solan (Adm2). ",Flood,,62.0,5.0
8266,9401,2023-07-08,India,y5XvpyBXFhsphSt4DfiE,2023-07-06T14:13:00+00:00,2023-07-18T14:27:00+00:00,medium,SERVICE_DISRUPTION,asia-south1,Google Kubernetes Engine,1.0,Mumbai,59707,2023-06-25,2023-07-13,"Delhi, Himachal Pradesh, Jammu and Kashmir (Administrative unit not available), Uttarakhand (Adm1). ",Flood,,208.0,258614.0
