,date,Country,Start Date,End Date,Geo Locations,Disaster Type,Total Damages,Total Deaths,Total Affected
66627,2023-08-11,Anguilla,,,,,,,
66628,2023-08-11,United Arab Emirates (the),,,,,,,
66629,2023-08-11,Antigua and Barbuda,,,,,,,
66630,2023-08-11,Barbados,,,,,,,
66631,2023-08-11,Botswana,,,,,,,
66632,2023-08-11,Switzerland,,,,,,,
66633,2023-08-11,Czech Republic (the),,,,,,,
66634,2023-08-11,Djibouti,,,,,,,
66635,2023-08-11,Estonia,,,,,,,
66636,2023-08-11,Guinea-Bissau,,,,,,,
66637,2023-08-11,Comoros (the),,,,,,,
66638,2023-08-11,Cambodia,,,,,,,
66639,2023-08-11,Hungary,,,,,,,
66640,2023-08-11,Saint Lucia,,,,,,,
66641,2023-08-11,Jamaica,,,,,,,
66642,2023-08-11,Mongolia,,,,,,,
66643,2023-08-11,Macao,,,,,,,
66644,2023-08-11,Puerto Rico,,,,,,,
66645,2023-08-11,Martinique,,,,,,,
66646,2023-08-11,Mauritania,,,,,,,
66647,2023-08-11,Saint Kitts and Nevis,,,,,,,
66648,2023-08-11,French Polynesia,,,,,,,
66649,2023-08-11,Latvia,,,,,,,
66650,2023-08-11,Mauritius,,,,,,,
66651,2023-08-11,Réunion,,,,,,,
66652,2023-08-11,Jordan,,,,,,,
66653,2023-08-11,Kuwait,,,,,,,
66654,2023-08-11,Lithuania,,,,,,,
66655,2023-08-11,Marshall Islands (the),,,,,,,
66656,2023-08-11,Palau,,,,,,,
66657,2023-08-11,Qatar,,,,,,,
66658,2023-08-11,Moldova (the Republic of),,,,,,,
66659,2023-08-11,Libya,,,,,,,
66660,2023-08-11,Maldives,,,,,,,
66661,2023-08-11,Saint Vincent and the Grenadines,,,,,,,
66662,2023-08-11,Singapore,,,,,,,
66663,2023-08-11,Virgin Island (U.S.),,,,,,,
66664,2023-08-11,Tunisia,,,,,,,
66665,2023-08-11,Turks and Caicos Islands (the),,,,,,,
66666,2023-08-11,Saint Barthélemy,,,,,,,
66667,2023-08-11,Slovakia,,,,,,,
66668,2023-08-11,Chad,,,,,,,
66669,2023-08-11,Virgin Island (British),,,,,,,
66670,2023-08-11,Zambia,,,,,,,
66671,2023-08-11,Montenegro,,,,,,,
66672,2023-08-11,Saint Martin (French Part),,,,,,,
66673,2023-08-11,Sint Maarten (Dutch part),,,,,,,
66674,2023-08-11,Trinidad and Tobago,,,,,,,
66675,2023-08-11,Sweden,,,,,,,
66676,2023-08-11,Samoa,,,,,,,
66677,2023-08-11,Congo (the),,,,,,,
66678,2023-08-11,Bhutan,,,,,,,
66679,2023-08-11,Cyprus,,,,,,,
66680,2023-08-11,Denmark,,,,,,,
66681,2023-08-11,Gambia (the),,,,,,,
66682,2023-08-11,Luxembourg,,,,,,,
66683,2023-08-11,Norway,,,,,,,
66684,2023-08-11,French Guiana,,,,,,,
66685,2023-08-11,Isle of Man,,,,,,,
66686,2023-08-11,Namibia,,,,,,,
66687,2023-08-11,Lesotho,,,,,,,
66688,2023-08-11,New Caledonia,,,,,,,
66689,2023-08-11,Senegal,,,,,,,
66690,2023-08-11,Uzbekistan,,,,,,,
66691,2023-08-11,Slovenia,,,,,,,
66692,2023-08-11,Togo,,,,,,,
66693,2023-08-11,Sao Tome and Principe,,,,,,,
66694,2023-08-11,Canary Is,,,,,,,
66695,2023-08-11,Eswatini,,,,,,,
66696,2023-08-11,Finland,,,,,,,
66697,2023-08-11,Malta,,,,,,,
66698,2023-08-11,Gabon,,,,,,,
66699,2023-08-11,Equatorial Guinea,,,,,,,
66700,2023-08-11,Guam,,,,,,,
66701,2023-08-12,China,,,,,,,
66702,2023-08-12,Dominica,,,,,,,
66703,2023-08-12,Bangladesh,,,,,,,
66704,2023-08-12,Afghanistan,,,,,,,
66705,2023-08-12,Chile,,,,,,,
66706,2023-08-12,Egypt,,,,,,,
66707,2023-08-12,Australia,,,,,,,
66708,2023-08-12,Bahamas (the),,,,,,,
66709,2023-08-12,Angola,,,,,,,
66710,2023-08-12,Albania,,,,,,,
66711,2023-08-12,Côte d’Ivoire,,,,,,,
66712,2023-08-12,Colombia,,,,,,,
66713,2023-08-12,Costa Rica,,,,,,,
66714,2023-08-12,Ecuador,,,,,,,
66715,2023-08-12,Georgia,,,,,,,
66716,2023-08-12,Burkina Faso,,,,,,,
66717,2023-08-12,Brazil,,,,,,,
66718,2023-08-12,Cuba,,,,,,,
66719,2023-08-12,Argentina,,,,,,,
66720,2023-08-12,Central African Republic,,,,,,,
66721,2023-08-12,United Kingdom of Great Britain and Northern Ireland (the),,,,,,,
66722,2023-08-12,Haiti,,,,,,,
66723,2023-08-12,Burundi,,,,,,,
66724,2023-08-12,Belgium,,,,,,,
66725,2023-08-12,Bulgaria,,,,,,,
66726,2023-08-12,Bosnia and Herzegovina,,,,,,,
66727,2023-08-12,Belize,,,,,,,
66728,2023-08-12,Bolivia (Plurinational State of),,,,,,,
66729,2023-08-12,Canada,,,,,,,
66730,2023-08-12,Cameroon,,,,,,,
66731,2023-08-12,Cabo Verde,,,,,,,
66732,2023-08-12,Dominican Republic (the),,,,,,,
66733,2023-08-12,Algeria,,,,,,,
66734,2023-08-12,Spain,,,,,,,
66735,2023-08-12,France,,,,,,,
66736,2023-08-12,Micronesia (Federated States of),,,,,,,
66737,2023-08-12,Ghana,,,,,,,
66738,2023-08-12,Guinea,,,,,,,
66739,2023-08-12,Greece,,,,,,,
66740,2023-08-12,Guatemala,,,,,,,
66741,2023-08-12,Guyana,,,,,,,
66742,2023-08-12,Croatia,,,,,,,
66743,2023-08-12,Fiji,,,,,,,
66744,2023-08-12,Ethiopia,,,,,,,
66745,2023-08-12,Austria,,,,,,,
66746,2023-08-12,Germany,,,,,,,
66747,2023-08-12,Honduras,,,,,,,
66748,2023-08-12,Macedonia (the former Yugoslav Republic of),,,,,,,
66749,2023-08-12,India,,,,,,,
66750,2023-08-12,Japan,,,,,,,
66751,2023-08-12,Madagascar,,,,,,,
66752,2023-08-12,Philippines (the),,,,,,,
66753,2023-08-12,Mexico,,,,,,,
66754,2023-08-12,Malawi,,,,,,,
66755,2023-08-12,Nepal,,,,,,,
66756,2023-08-12,Pakistan,,,,,,,
66757,2023-08-12,Italy,,,,,,,
66758,2023-08-12,Lao People's Democratic Republic (the),,,,,,,
66759,2023-08-12,Sri Lanka,,,,,,,
66760,2023-08-12,Myanmar,,,,,,,
66761,2023-08-12,Malaysia,,,,,,,
66762,2023-08-12,Peru,,,,,,,
66763,2023-08-12,Rwanda,,,,,,,
66764,2023-08-12,Tajikistan,,,,,,,
66765,2023-08-12,Indonesia,,,,,,,
66766,2023-08-12,"Palestine, State of",,,,,,,
66767,2023-08-12,Syrian Arab Republic,,,,,,,
66768,2023-08-12,Ireland,,,,,,,
66769,2023-08-12,Kiribati,,,,,,,
66770,2023-08-12,Oman,,,,,,,
66771,2023-08-12,Solomon Islands,,,,,,,
66772,2023-08-12,Somalia,,,,,,,
66773,2023-08-12,Iran (Islamic Republic of),,,,,,,
66774,2023-08-12,Iraq,,,,,,,
66775,2023-08-12,Israel,,,,,,,
66776,2023-08-12,Kazakhstan,,,,,,,
66777,2023-08-12,Kenya,,,,,,,
66778,2023-08-12,Kyrgyzstan,,,,,,,
66779,2023-08-12,Lebanon,,,,,,,
66780,2023-08-12,Mali,,,,,,,
66781,2023-08-12,Mozambique,,,,,,,
66782,2023-08-12,Nigeria,,,,,,,
66783,2023-08-12,Nicaragua,,,,,,,
66784,2023-08-12,New Zealand,,,,,,,
66785,2023-08-12,Panama,,,,,,,
66786,2023-08-12,Papua New Guinea,,,,,,,
66787,2023-08-12,Poland,,,,,,,
66788,2023-08-12,Korea (the Democratic People's Republic of),,,,,,,
66789,2023-08-12,Portugal,,,,,,,
66790,2023-08-12,Paraguay,,,,,,,
66791,2023-08-12,Romania,,,,,,,
66792,2023-08-12,Russian Federation (the),,,,,,,
66793,2023-08-12,Saudi Arabia,,,,,,,
66794,2023-08-12,Sudan (the),,,,,,,
66795,2023-08-12,Sierra Leone,,,,,,,
66796,2023-08-12,El Salvador,,,,,,,
66797,2023-08-12,Netherlands (the),,,,,,,
66798,2023-08-12,Morocco,,,,,,,
66799,2023-08-12,Korea (the Republic of),,,,,,,
66800,2023-08-12,Liberia,,,,,,,
66801,2023-08-12,Niger (the),,,,,,,
66802,2023-08-12,Thailand,,,,,,,
66803,2023-08-12,United States of America (the),,,,,,,
66804,2023-08-12,Viet Nam,,,,,,,
66805,2023-08-12,Congo (the Democratic Republic of the),,,,,,,
66806,2023-08-12,Turkey,,,,,,,
66807,2023-08-12,Taiwan (Province of China),,,,,,,
66808,2023-08-12,"Tanzania, United Republic of",,,,,,,
66809,2023-08-12,Vanuatu,,,,,,,
66810,2023-08-12,Yemen,,,,,,,
66811,2023-08-12,Zimbabwe,,,,,,,
66812,2023-08-12,Tuvalu,,,,,,,
66813,2023-08-12,Uruguay,,,,,,,
66814,2023-08-12,Venezuela (Bolivarian Republic of),,,,,,,
66815,2023-08-12,Northern Mariana Islands (the),,,,,,,
66816,2023-08-12,Timor-Leste,,,,,,,
66817,2023-08-12,South Sudan,,,,,,,
66818,2023-08-12,Tonga,,,,,,,
66819,2023-08-12,Uganda,,,,,,,
66820,2023-08-12,Ukraine,,,,,,,
66821,2023-08-12,South Africa,,,,,,,
66822,2023-08-12,Serbia,,,,,,,
66823,2023-08-12,Armenia,,,,,,,
66824,2023-08-12,Benin,,,,,,,
66825,2023-08-12,Guadeloupe,,,,,,,
66826,2023-08-12,Hong Kong,,,,,,,
66827,2023-08-12,Belarus,,,,,,,
66828,2023-08-12,Anguilla,,,,,,,
66829,2023-08-12,United Arab Emirates (the),,,,,,,
66830,2023-08-12,Antigua and Barbuda,,,,,,,
66831,2023-08-12,Barbados,,,,,,,
66832,2023-08-12,Botswana,,,,,,,
66833,2023-08-12,Switzerland,,,,,,,
66834,2023-08-12,Czech Republic (the),,,,,,,
66835,2023-08-12,Djibouti,,,,,,,
66836,2023-08-12,Estonia,,,,,,,
66837,2023-08-12,Guinea-Bissau,,,,,,,
66838,2023-08-12,Comoros (the),,,,,,,
66839,2023-08-12,Cambodia,,,,,,,
66840,2023-08-12,Hungary,,,,,,,
66841,2023-08-12,Saint Lucia,,,,,,,
66842,2023-08-12,Jamaica,,,,,,,
66843,2023-08-12,Mongolia,,,,,,,
66844,2023-08-12,Macao,,,,,,,
66845,2023-08-12,Puerto Rico,,,,,,,
66846,2023-08-12,Martinique,,,,,,,
66847,2023-08-12,Mauritania,,,,,,,
66848,2023-08-12,Saint Kitts and Nevis,,,,,,,
66849,2023-08-12,French Polynesia,,,,,,,
66850,2023-08-12,Latvia,,,,,,,
66851,2023-08-12,Mauritius,,,,,,,
66852,2023-08-12,Réunion,,,,,,,
66853,2023-08-12,Jordan,,,,,,,
66854,2023-08-12,Kuwait,,,,,,,
66855,2023-08-12,Lithuania,,,,,,,
66856,2023-08-12,Marshall Islands (the),,,,,,,
66857,2023-08-12,Palau,,,,,,,
66858,2023-08-12,Qatar,,,,,,,
66859,2023-08-12,Moldova (the Republic of),,,,,,,
66860,2023-08-12,Libya,,,,,,,
66861,2023-08-12,Maldives,,,,,,,
66862,2023-08-12,Saint Vincent and the Grenadines,,,,,,,
66863,2023-08-12,Singapore,,,,,,,
66864,2023-08-12,Virgin Island (U.S.),,,,,,,
66865,2023-08-12,Tunisia,,,,,,,
66866,2023-08-12,Turks and Caicos Islands (the),,,,,,,
66867,2023-08-12,Saint Barthélemy,,,,,,,
66868,2023-08-12,Slovakia,,,,,,,
66869,2023-08-12,Chad,,,,,,,
66870,2023-08-12,Virgin Island (British),,,,,,,
66871,2023-08-12,Zambia,,,,,,,
66872,2023-08-12,Montenegro,,,,,,,
66873,2023-08-12,Saint Martin (French Part),,,,,,,
66874,2023-08-12,Sint Maarten (Dutch part),,,,,,,
66875,2023-08-12,Trinidad and Tobago,,,,,,,
66876,2023-08-12,Sweden,,,,,,,
66877,2023-08-12,Samoa,,,,,,,
66878,2023-08-12,Congo (the),,,,,,,
66879,2023-08-12,Bhutan,,,,,,,
66880,2023-08-12,Cyprus,,,,,,,
66881,2023-08-12,Denmark,,,,,,,
66882,2023-08-12,Gambia (the),,,,,,,
66883,2023-08-12,Luxembourg,,,,,,,
66884,2023-08-12,Norway,,,,,,,
66885,2023-08-12,French Guiana,,,,,,,
66886,2023-08-12,Isle of Man,,,,,,,
66887,2023-08-12,Namibia,,,,,,,
66888,2023-08-12,Lesotho,,,,,,,
66889,2023-08-12,New Caledonia,,,,,,,
66890,2023-08-12,Senegal,,,,,,,
66891,2023-08-12,Uzbekistan,,,,,,,
66892,2023-08-12,Slovenia,,,,,,,
66893,2023-08-12,Togo,,,,,,,
66894,2023-08-12,Sao Tome and Principe,,,,,,,
66895,2023-08-12,Canary Is,,,,,,,
66896,2023-08-12,Eswatini,,,,,,,
66897,2023-08-12,Finland,,,,,,,
66898,2023-08-12,Malta,,,,,,,
66899,2023-08-12,Gabon,,,,,,,
66900,2023-08-12,Equatorial Guinea,,,,,,,
66901,2023-08-12,Guam,,,,,,,
66902,2023-08-13,China,,,,,,,
66903,2023-08-13,Dominica,,,,,,,
66904,2023-08-13,Bangladesh,,,,,,,
66905,2023-08-13,Afghanistan,,,,,,,
66906,2023-08-13,Chile,,,,,,,
66907,2023-08-13,Egypt,,,,,,,
66908,2023-08-13,Australia,,,,,,,
66909,2023-08-13,Bahamas (the),,,,,,,
66910,2023-08-13,Angola,,,,,,,
66911,2023-08-13,Albania,,,,,,,
66912,2023-08-13,Côte d’Ivoire,,,,,,,
66913,2023-08-13,Colombia,,,,,,,
66914,2023-08-13,Costa Rica,,,,,,,
66915,2023-08-13,Ecuador,,,,,,,
66916,2023-08-13,Georgia,,,,,,,
66917,2023-08-13,Burkina Faso,,,,,,,
66918,2023-08-13,Brazil,,,,,,,
66919,2023-08-13,Cuba,,,,,,,
66920,2023-08-13,Argentina,,,,,,,
66921,2023-08-13,Central African Republic,,,,,,,
66922,2023-08-13,United Kingdom of Great Britain and Northern Ireland (the),,,,,,,
66923,2023-08-13,Haiti,,,,,,,
66924,2023-08-13,Burundi,,,,,,,
66925,2023-08-13,Belgium,,,,,,,
66926,2023-08-13,Bulgaria,,,,,,,
66927,2023-08-13,Bosnia and Herzegovina,,,,,,,
66928,2023-08-13,Belize,,,,,,,
66929,2023-08-13,Bolivia (Plurinational State of),,,,,,,
66930,2023-08-13,Canada,,,,,,,
66931,2023-08-13,Cameroon,,,,,,,
66932,2023-08-13,Cabo Verde,,,,,,,
66933,2023-08-13,Dominican Republic (the),,,,,,,
66934,2023-08-13,Algeria,,,,,,,
66935,2023-08-13,Spain,,,,,,,
66936,2023-08-13,France,,,,,,,
66937,2023-08-13,Micronesia (Federated States of),,,,,,,
66938,2023-08-13,Ghana,,,,,,,
66939,2023-08-13,Guinea,,,,,,,
66940,2023-08-13,Greece,,,,,,,
66941,2023-08-13,Guatemala,,,,,,,
66942,2023-08-13,Guyana,,,,,,,
66943,2023-08-13,Croatia,,,,,,,
66944,2023-08-13,Fiji,,,,,,,
66945,2023-08-13,Ethiopia,,,,,,,
66946,2023-08-13,Austria,,,,,,,
66947,2023-08-13,Germany,,,,,,,
66948,2023-08-13,Honduras,,,,,,,
66949,2023-08-13,Macedonia (the former Yugoslav Republic of),,,,,,,
66950,2023-08-13,India,,,,,,,
66951,2023-08-13,Japan,,,,,,,
66952,2023-08-13,Madagascar,,,,,,,
66953,2023-08-13,Philippines (the),,,,,,,
66954,2023-08-13,Mexico,,,,,,,
66955,2023-08-13,Malawi,,,,,,,
66956,2023-08-13,Nepal,,,,,,,
66957,2023-08-13,Pakistan,,,,,,,
66958,2023-08-13,Italy,,,,,,,
66959,2023-08-13,Lao People's Democratic Republic (the),,,,,,,
66960,2023-08-13,Sri Lanka,,,,,,,
66961,2023-08-13,Myanmar,,,,,,,
66962,2023-08-13,Malaysia,,,,,,,
66963,2023-08-13,Peru,,,,,,,
66964,2023-08-13,Rwanda,,,,,,,
66965,2023-08-13,Tajikistan,,,,,,,
66966,2023-08-13,Indonesia,,,,,,,
66967,2023-08-13,"Palestine, State of",,,,,,,
66968,2023-08-13,Syrian Arab Republic,,,,,,,
66969,2023-08-13,Ireland,,,,,,,
66970,2023-08-13,Kiribati,,,,,,,
66971,2023-08-13,Oman,,,,,,,
66972,2023-08-13,Solomon Islands,,,,,,,
66973,2023-08-13,Somalia,,,,,,,
66974,2023-08-13,Iran (Islamic Republic of),,,,,,,
66975,2023-08-13,Iraq,,,,,,,
66976,2023-08-13,Israel,,,,,,,
66977,2023-08-13,Kazakhstan,,,,,,,
66978,2023-08-13,Kenya,,,,,,,
66979,2023-08-13,Kyrgyzstan,,,,,,,
66980,2023-08-13,Lebanon,,,,,,,
66981,2023-08-13,Mali,,,,,,,
66982,2023-08-13,Mozambique,,,,,,,
66983,2023-08-13,Nigeria,,,,,,,
66984,2023-08-13,Nicaragua,,,,,,,
66985,2023-08-13,New Zealand,,,,,,,
66986,2023-08-13,Panama,,,,,,,
66987,2023-08-13,Papua New Guinea,,,,,,,
66988,2023-08-13,Poland,,,,,,,
66989,2023-08-13,Korea (the Democratic People's Republic of),,,,,,,
66990,2023-08-13,Portugal,,,,,,,
66991,2023-08-13,Paraguay,,,,,,,
66992,2023-08-13,Romania,,,,,,,
66993,2023-08-13,Russian Federation (the),,,,,,,
66994,2023-08-13,Saudi Arabia,,,,,,,
66995,2023-08-13,Sudan (the),,,,,,,
66996,2023-08-13,Sierra Leone,,,,,,,
66997,2023-08-13,El Salvador,,,,,,,
66998,2023-08-13,Netherlands (the),,,,,,,
66999,2023-08-13,Morocco,,,,,,,
67000,2023-08-13,Korea (the Republic of),,,,,,,
67001,2023-08-13,Liberia,,,,,,,
67002,2023-08-13,Niger (the),,,,,,,
67003,2023-08-13,Thailand,,,,,,,
67004,2023-08-13,United States of America (the),,,,,,,
67005,2023-08-13,Viet Nam,,,,,,,
67006,2023-08-13,Congo (the Democratic Republic of the),,,,,,,
67007,2023-08-13,Turkey,,,,,,,
67008,2023-08-13,Taiwan (Province of China),,,,,,,
67009,2023-08-13,"Tanzania, United Republic of",,,,,,,
67010,2023-08-13,Vanuatu,,,,,,,
67011,2023-08-13,Yemen,,,,,,,
67012,2023-08-13,Zimbabwe,,,,,,,
67013,2023-08-13,Tuvalu,,,,,,,
67014,2023-08-13,Uruguay,,,,,,,
67015,2023-08-13,Venezuela (Bolivarian Republic of),,,,,,,
67016,2023-08-13,Northern Mariana Islands (the),,,,,,,
67017,2023-08-13,Timor-Leste,,,,,,,
67018,2023-08-13,South Sudan,,,,,,,
67019,2023-08-13,Tonga,,,,,,,
67020,2023-08-13,Uganda,,,,,,,
67021,2023-08-13,Ukraine,,,,,,,
67022,2023-08-13,South Africa,,,,,,,
67023,2023-08-13,Serbia,,,,,,,
67024,2023-08-13,Armenia,,,,,,,
67025,2023-08-13,Benin,,,,,,,
67026,2023-08-13,Guadeloupe,,,,,,,
67027,2023-08-13,Hong Kong,,,,,,,
67028,2023-08-13,Belarus,,,,,,,
67029,2023-08-13,Anguilla,,,,,,,
67030,2023-08-13,United Arab Emirates (the),,,,,,,
67031,2023-08-13,Antigua and Barbuda,,,,,,,
67032,2023-08-13,Barbados,,,,,,,
67033,2023-08-13,Botswana,,,,,,,
67034,2023-08-13,Switzerland,,,,,,,
67035,2023-08-13,Czech Republic (the),,,,,,,
67036,2023-08-13,Djibouti,,,,,,,
67037,2023-08-13,Estonia,,,,,,,
67038,2023-08-13,Guinea-Bissau,,,,,,,
67039,2023-08-13,Comoros (the),,,,,,,
67040,2023-08-13,Cambodia,,,,,,,
67041,2023-08-13,Hungary,,,,,,,
67042,2023-08-13,Saint Lucia,,,,,,,
67043,2023-08-13,Jamaica,,,,,,,
67044,2023-08-13,Mongolia,,,,,,,
67045,2023-08-13,Macao,,,,,,,
67046,2023-08-13,Puerto Rico,,,,,,,
67047,2023-08-13,Martinique,,,,,,,
67048,2023-08-13,Mauritania,,,,,,,
67049,2023-08-13,Saint Kitts and Nevis,,,,,,,
67050,2023-08-13,French Polynesia,,,,,,,
67051,2023-08-13,Latvia,,,,,,,
67052,2023-08-13,Mauritius,,,,,,,
67053,2023-08-13,Réunion,,,,,,,
67054,2023-08-13,Jordan,,,,,,,
67055,2023-08-13,Kuwait,,,,,,,
67056,2023-08-13,Lithuania,,,,,,,
67057,2023-08-13,Marshall Islands (the),,,,,,,
67058,2023-08-13,Palau,,,,,,,
67059,2023-08-13,Qatar,,,,,,,
67060,2023-08-13,Moldova (the Republic of),,,,,,,
67061,2023-08-13,Libya,,,,,,,
67062,2023-08-13,Maldives,,,,,,,
67063,2023-08-13,Saint Vincent and the Grenadines,,,,,,,
67064,2023-08-13,Singapore,,,,,,,
67065,2023-08-13,Virgin Island (U.S.),,,,,,,
67066,2023-08-13,Tunisia,,,,,,,
67067,2023-08-13,Turks and Caicos Islands (the),,,,,,,
67068,2023-08-13,Saint Barthélemy,,,,,,,
67069,2023-08-13,Slovakia,,,,,,,
67070,2023-08-13,Chad,,,,,,,
67071,2023-08-13,Virgin Island (British),,,,,,,
67072,2023-08-13,Zambia,,,,,,,
67073,2023-08-13,Montenegro,,,,,,,
67074,2023-08-13,Saint Martin (French Part),,,,,,,
67075,2023-08-13,Sint Maarten (Dutch part),,,,,,,
67076,2023-08-13,Trinidad and Tobago,,,,,,,
67077,2023-08-13,Sweden,,,,,,,
67078,2023-08-13,Samoa,,,,,,,
67079,2023-08-13,Congo (the),,,,,,,
67080,2023-08-13,Bhutan,,,,,,,
67081,2023-08-13,Cyprus,,,,,,,
67082,2023-08-13,Denmark,,,,,,,
67083,2023-08-13,Gambia (the),,,,,,,
67084,2023-08-13,Luxembourg,,,,,,,
67085,2023-08-13,Norway,,,,,,,
67086,2023-08-13,French Guiana,,,,,,,
67087,2023-08-13,Isle of Man,,,,,,,
67088,2023-08-13,Namibia,,,,,,,
67089,2023-08-13,Lesotho,,,,,,,
67090,2023-08-13,New Caledonia,,,,,,,
67091,2023-08-13,Senegal,,,,,,,
67092,2023-08-13,Uzbekistan,,,,,,,
67093,2023-08-13,Slovenia,,,,,,,
67094,2023-08-13,Togo,,,,,,,
67095,2023-08-13,Sao Tome and Principe,,,,,,,
67096,2023-08-13,Canary Is,,,,,,,
67097,2023-08-13,Eswatini,,,,,,,
67098,2023-08-13,Finland,,,,,,,
67099,2023-08-13,Malta,,,,,,,
67100,2023-08-13,Gabon,,,,,,,
67101,2023-08-13,Equatorial Guinea,,,,,,,
67102,2023-08-13,Guam,,,,,,,
67103,2023-08-14,China,,,,,,,
67104,2023-08-14,Dominica,,,,,,,
67105,2023-08-14,Bangladesh,,,,,,,
67106,2023-08-14,Afghanistan,,,,,,,
67107,2023-08-14,Chile,,,,,,,
67108,2023-08-14,Egypt,,,,,,,
67109,2023-08-14,Australia,,,,,,,
67110,2023-08-14,Bahamas (the),,,,,,,
67111,2023-08-14,Angola,,,,,,,
67112,2023-08-14,Albania,,,,,,,
67113,2023-08-14,Côte d’Ivoire,,,,,,,
67114,2023-08-14,Colombia,,,,,,,
67115,2023-08-14,Costa Rica,,,,,,,
67116,2023-08-14,Ecuador,,,,,,,
67117,2023-08-14,Georgia,,,,,,,
67118,2023-08-14,Burkina Faso,,,,,,,
67119,2023-08-14,Brazil,,,,,,,
67120,2023-08-14,Cuba,,,,,,,
67121,2023-08-14,Argentina,,,,,,,
67122,2023-08-14,Central African Republic,,,,,,,
67123,2023-08-14,United Kingdom of Great Britain and Northern Ireland (the),,,,,,,
67124,2023-08-14,Haiti,,,,,,,
67125,2023-08-14,Burundi,,,,,,,
67126,2023-08-14,Belgium,,,,,,,
67127,2023-08-14,Bulgaria,,,,,,,
67128,2023-08-14,Bosnia and Herzegovina,,,,,,,
67129,2023-08-14,Belize,,,,,,,
67130,2023-08-14,Bolivia (Plurinational State of),,,,,,,
67131,2023-08-14,Canada,,,,,,,
67132,2023-08-14,Cameroon,,,,,,,
67133,2023-08-14,Cabo Verde,,,,,,,
67134,2023-08-14,Dominican Republic (the),,,,,,,
67135,2023-08-14,Algeria,,,,,,,
67136,2023-08-14,Spain,,,,,,,
67137,2023-08-14,France,,,,,,,
67138,2023-08-14,Micronesia (Federated States of),,,,,,,
67139,2023-08-14,Ghana,,,,,,,
67140,2023-08-14,Guinea,,,,,,,
67141,2023-08-14,Greece,,,,,,,
67142,2023-08-14,Guatemala,,,,,,,
67143,2023-08-14,Guyana,,,,,,,
67144,2023-08-14,Croatia,,,,,,,
67145,2023-08-14,Fiji,,,,,,,
67146,2023-08-14,Ethiopia,,,,,,,
67147,2023-08-14,Austria,,,,,,,
67148,2023-08-14,Germany,,,,,,,
67149,2023-08-14,Honduras,,,,,,,
67150,2023-08-14,Macedonia (the former Yugoslav Republic of),,,,,,,
67151,2023-08-14,India,,,,,,,
67152,2023-08-14,Japan,,,,,,,
67153,2023-08-14,Madagascar,,,,,,,
67154,2023-08-14,Philippines (the),,,,,,,
67155,2023-08-14,Mexico,,,,,,,
67156,2023-08-14,Malawi,,,,,,,
67157,2023-08-14,Nepal,,,,,,,
67158,2023-08-14,Pakistan,,,,,,,
67159,2023-08-14,Italy,,,,,,,
67160,2023-08-14,Lao People's Democratic Republic (the),,,,,,,
67161,2023-08-14,Sri Lanka,,,,,,,
67162,2023-08-14,Myanmar,,,,,,,
67163,2023-08-14,Malaysia,,,,,,,
67164,2023-08-14,Peru,,,,,,,
67165,2023-08-14,Rwanda,,,,,,,
67166,2023-08-14,Tajikistan,,,,,,,
67167,2023-08-14,Indonesia,,,,,,,
67168,2023-08-14,"Palestine, State of",,,,,,,
67169,2023-08-14,Syrian Arab Republic,,,,,,,
67170,2023-08-14,Ireland,,,,,,,
67171,2023-08-14,Kiribati,,,,,,,
67172,2023-08-14,Oman,,,,,,,
67173,2023-08-14,Solomon Islands,,,,,,,
67174,2023-08-14,Somalia,,,,,,,
67175,2023-08-14,Iran (Islamic Republic of),,,,,,,
67176,2023-08-14,Iraq,,,,,,,
67177,2023-08-14,Israel,,,,,,,
67178,2023-08-14,Kazakhstan,,,,,,,
67179,2023-08-14,Kenya,,,,,,,
67180,2023-08-14,Kyrgyzstan,,,,,,,
67181,2023-08-14,Lebanon,,,,,,,
67182,2023-08-14,Mali,,,,,,,
67183,2023-08-14,Mozambique,,,,,,,
67184,2023-08-14,Nigeria,,,,,,,
67185,2023-08-14,Nicaragua,,,,,,,
67186,2023-08-14,New Zealand,,,,,,,
67187,2023-08-14,Panama,,,,,,,
67188,2023-08-14,Papua New Guinea,,,,,,,
67189,2023-08-14,Poland,,,,,,,
67190,2023-08-14,Korea (the Democratic People's Republic of),,,,,,,
67191,2023-08-14,Portugal,,,,,,,
67192,2023-08-14,Paraguay,,,,,,,
67193,2023-08-14,Romania,,,,,,,
67194,2023-08-14,Russian Federation (the),,,,,,,
67195,2023-08-14,Saudi Arabia,,,,,,,
67196,2023-08-14,Sudan (the),,,,,,,
67197,2023-08-14,Sierra Leone,,,,,,,
67198,2023-08-14,El Salvador,,,,,,,
67199,2023-08-14,Netherlands (the),,,,,,,
67200,2023-08-14,Morocco,,,,,,,
67201,2023-08-14,Korea (the Republic of),,,,,,,
67202,2023-08-14,Liberia,,,,,,,
67203,2023-08-14,Niger (the),,,,,,,
67204,2023-08-14,Thailand,,,,,,,
67205,2023-08-14,United States of America (the),,,,,,,
67206,2023-08-14,Viet Nam,,,,,,,
67207,2023-08-14,Congo (the Democratic Republic of the),,,,,,,
67208,2023-08-14,Turkey,,,,,,,
67209,2023-08-14,Taiwan (Province of China),,,,,,,
67210,2023-08-14,"Tanzania, United Republic of",,,,,,,
67211,2023-08-14,Vanuatu,,,,,,,
